Pro,L,Dock,Ship,Pcs,Wgt,LdTrlr,LdDoor,LoadTS,LoadDOW,LoadInterval,Dest,LoadTo,LoadToParent
7437623716,L,IB,1,2,175,129296,155,53:00.0,5,12:00,754,754,754
7437624019,L,OB,1,1,381,903894,99,22:00.0,5,6:00,641,830,431
7437649254,L,OB,1,212,3303,132297,78,10:00.0,1,7:00,830,830,830
7437649263,L,OB,1,47,780,129890,27,26:00.0,1,13:00,326,326,326
7437649272,L,OB,1,64,965,431209,26,10:00.0,7,22:00,205,205,205
7437649950,L,IB,1,101,772,127841,121,30:00.0,1,12:00,615,653,653
743764996X,L,OB,1,104,721,132297,78,37:00.0,1,13:00,833,830,830
7437649979,L,IB,1,27,215,132113,107,01:00.0,1,14:00,429,455,455
7437650309,L,OB,1,2,445,126145,59,08:00.0,4,3:00,833,830,830
7437650309,L,OB,1,2,445,126145,57,38:00.0,4,2:00,833,830,830
7437651656,L,IB,1,2,573,135632,110,05:00.0,5,11:00,521,521,521
7437651692,L,IB,1,2,455,136602,160,43:00.0,6,21:00,411,411,411
7437651701,L,CTY,1,1,168,139442,181,15:00.0,7,2:00,421,421,421
7437651710,L,OB,1,2,865,131459,29,52:00.0,6,20:00,809,813,813
743765172X,L,IB,1,1,416,136602,160,21:00.0,6,21:00,411,411,411
7437651739,L,OB,1,1,177,140024,82,07:00.0,6,21:00,555,555,555
7437651748,L,OB,1,1,370,134530,93,47:00.0,6,21:00,508,508,508
7437651757,L,IB,1,6,3641,125795,160,18:00.0,6,22:00,411,411,411
7437651757,L,IB,1,6,3641,125795,160,15:00.0,7,2:00,411,411,411
7437651766,L,IB,1,2,438,211433,154,01:00.0,6,21:00,412,402,402
7437651775,L,OB,1,5,1850,137424,57,28:00.0,6,15:00,830,830,830
7437651784,L,OB,1,2,398,137424,57,29:00.0,6,15:00,847,830,830
7437651793,L,IB,1,14,5625,136369,113,19:00.0,6,22:00,819,819,819
7437651802,L,OB,1,1,413,290117,31,32:00.0,7,6:00,889,813,813
7437651820,L,IB,1,1,219,137980,123,09:00.0,7,5:00,653,653,653
7437651858,L,IB,1,1,143,132453,105,03:00.0,7,7:00,557,557,557
7437653737,L,CTY,1,1,660,139757,172,22:00.0,3,16:00,401,402,402
7437653737,L,IB,1,1,660,139757,156,51:00.0,3,3:00,401,402,402
7437653755,L,IB,1,1,1415,125296,156,47:00.0,5,6:00,402,402,402
7437653773,L,OB,1,2,970,128260,12,35:00.0,5,8:00,819,819,819
7437654159,L,OB,1,6,2264,133807,27,04:00.0,5,7:00,326,326,326
7437654168,L,OB,1,1,192,126537,82,07:00.0,5,4:00,555,555,555
7437654177,L,IB,1,1,462,281072,121,21:00.0,5,4:00,671,653,653
7437654204,L,IB,1,1,218,133055,108,02:00.0,5,4:00,521,521,521
7437654213,L,OB,1,2,1080,125955,29,12:00.0,5,5:00,813,813,813
7437654213,L,OB,1,2,1080,125955,29,13:00.0,5,18:00,813,813,813
7437654222,L,IB,1,1,275,139580,160,25:00.0,5,4:00,411,411,411
7437654231,L,OB,1,2,540,122603,97,07:00.0,5,5:00,547,431,431
743765425X,L,OB,1,3,898,202347,27,42:00.0,5,4:00,326,326,326
7437654269,L,IB,1,1,187,139580,160,16:00.0,5,5:00,411,411,411
7437654287,L,CTY,1,1,1047,530418,184,20:00.0,6,18:00,432,432,322
7437654314,L,CTY,1,1,243,135957,184,14:00.0,7,19:00,432,432,432
7437654323,L,OB,1,3,938,133330,82,59:00.0,6,16:00,555,555,555
7437654388,L,CTY,1,1,734,135957,184,14:00.0,7,19:00,432,432,432
7437654397,L,CTY,1,1,250,135957,184,14:00.0,7,19:00,432,432,432
7437658155,L,IB,1,6,2162,136148,100,22:00.0,7,7:00,511,511,511
7437659841,L,OB,1,1,135,202256,29,21:00.0,4,12:00,889,813,813
7437659879,L,IB,1,1,381,125657,121,17:00.0,3,2:00,615,653,653
7437659915,L,IB,1,1,450,125296,156,41:00.0,5,1:00,490,402,402
7437659942,L,IB,1,1,450,128144,156,59:00.0,4,15:00,490,402,402
7437665168,L,IB,1,1,530,135924,160,43:00.0,3,4:00,411,411,411
7437665222,L,IB,1,3,4360,136411,119,16:00.0,6,14:00,616,653,653
7437665231,L,OB,1,3,4300,129881,97,19:00.0,6,14:00,455,455,431
7437665240,L,OB,1,1,535,126080,57,38:00.0,6,6:00,822,830,830
743766525X,L,OB,1,2,2087,134784,82,49:00.0,6,6:00,555,555,555
7437665332,L,OB,1,1,195,138684,41,54:00.0,3,3:00,621,621,621
7437665350,L,IB,1,4,1635,137753,160,56:00.0,6,15:00,411,411,411
743766536X,L,OB,1,1,345,137647,59,58:00.0,6,13:00,822,830,830
7437665379,L,OB,1,1,416,137647,59,07:00.0,6,14:00,822,830,830
7437665388,L,OB,1,4,1980,137647,59,50:00.0,6,13:00,822,830,830
7437665397,L,IB,1,1,1500,134197,162,43:00.0,6,6:00,411,411,411
7437665406,L,IB,1,1,1500,134197,162,44:00.0,6,6:00,411,411,411
7437665424,L,OB,1,1,935,R62112290,41,47:00.0,5,7:00,343,621,621
7437668358,L,OB,1,1,195,129654,63,24:00.0,5,15:00,891,890,890
7437668376,L,OB,1,1,165,123932,61,48:00.0,5,4:00,891,890,890
7437668430,L,OB,1,1,320,136855,61,47:00.0,5,6:00,891,890,890
7437668468,L,CTY,1,1,345,132666,198,41:00.0,6,8:00,435,435,435
7437675407,L,OB,1,1,265,138970,41,15:00.0,3,15:00,621,621,621
7437688001,L,OB,1,2,1634,202296,57,31:00.0,7,10:00,923,830,830
7437688010,L,OB,1,4,3292,530159,81,50:00.0,1,4:00,135,135,135
7437688084,L,OB,1,1,202,129751,29,01:00.0,3,16:00,813,813,813
7437688093,L,CTY,1,8,5015,126864,171,19:00.0,4,15:00,462,462,462
7437693730,L,OB,1,1,580,133944,59,39:00.0,3,5:00,830,830,830
743769374X,L,OB,1,1,1365,133890,89,25:00.0,4,16:00,859,531,531
743769374X,L,IB,1,1,1365,133890,106,06:00.0,4,15:00,859,531,531
7437693759,L,OB,1,1,899,133944,59,09:00.0,3,2:00,847,830,830
7437693768,L,OB,1,1,1107,126145,59,05:00.0,4,4:00,783,830,830
7437693768,L,OB,1,1,1107,126145,57,22:00.0,4,2:00,783,830,830
7437693768,L,OB,1,1,1107,126145,59,08:00.0,4,3:00,783,830,830
7437693777,L,OB,1,1,299,280764,29,18:00.0,6,18:00,814,813,813
7437693786,L,OB,1,1,674,125194,29,09:00.0,6,7:00,805,813,813
7437693813,L,IB,1,1,2308,132525,121,59:00.0,6,9:00,650,653,653
7437693831,L,CTY,1,1,1107,132184,168,12:00.0,6,8:00,644,644,644
7437693840,L,OB,1,1,510,127498,41,19:00.0,1,18:00,889,813,621
7437693887,L,OB,1,1,507,290980,29,00:00.0,5,7:00,811,813,813
7437698736,L,OB,1,9,1866,136298,8,01:00.0,6,9:00,381,381,381
7437698745,L,IB,1,2,622,136647,166,09:00.0,5,7:00,730,730,730
7437698754,L,OB,1,2,591,125810,59,15:00.0,5,7:00,896,830,830
7437698763,L,IB,1,2,380,136647,166,39:00.0,5,6:00,730,730,730
7437698781,L,OB,1,1,122,288003,57,21:00.0,7,22:00,896,830,830
7437698790,L,CTY,1,5,1041,530752,173,04:00.0,5,19:00,433,433,433
743769880X,L,IB,1,5,1124,132787,166,11:00.0,5,20:00,730,730,730
7437774223,L,IB,1,1,217,137394,109,33:00.0,5,1:00,429,455,455
7437803804,L,OB,1,4,3120,PASC175379,47,45:00.0,7,19:00,319,309,309
7437806132,L,CTY,1,2,736,128285,193,08:00.0,5,19:00,244,244,244
7437806976,L,CTY,1,1,314,122417,193,56:00.0,4,3:00,244,244,244
7437807178,L,CTY,1,1,355,133016,193,58:00.0,4,11:00,244,244,244
7437807728,L,OB,1,1,270,135495,60,06:00.0,1,11:00,881,881,881
7437807728,L,OB,1,1,270,135495,62,50:00.0,2,11:00,881,881,881
7437811183,L,CTY,1,1,720,118503,193,19:00.0,4,16:00,244,244,244
743783135X,L,OB,1,14,1740,127379,72,31:00.0,3,8:00,891,890,890
743783135X,L,OB,1,14,1740,127379,72,31:00.0,3,8:00,891,890,890
7437854294,L,OB,1,1,210,139967,35,23:00.0,1,6:00,347,347,347
7437854312,L,OB,1,5,530,123048,55,04:00.0,1,11:00,890,890,890
7437854359,L,OB,1,9,1345,132706,23,29:00.0,1,13:00,303,303,303
7437856640,L,OB,1,2,473,118304,33,02:00.0,7,10:00,347,347,347
7437857695,L,OB,1,4,759,127088,36,13:00.0,7,8:00,312,324,324
743787227X,L,OB,1,6,1176,290333,56,43:00.0,6,8:00,875,875,875
7437874195,L,OB,1,2,563,530109,41,21:00.0,7,14:00,621,621,621
7437874222,L,OB,1,8,3545,133721,35,04:00.0,7,14:00,347,347,347
7437879594,L,OB,1,3,2370,127079,62,33:00.0,6,16:00,881,881,881
7437892821,L,OB,1,2,1160,290100,56,27:00.0,6,13:00,875,875,875
7437897221,L,OB,1,1,657,132816,25,53:00.0,4,17:00,381,381,326
7437897304,L,OB,1,1,869,140424,9,10:00.0,4,14:00,381,381,381
7437901960,L,OB,1,1,59,129949,39,33:00.0,3,10:00,547,431,621
7437935539,L,CTY,1,2,550,130908,191,50:00.0,7,21:00,433,433,433
7437942752,L,CTY,1,1,700,559503,181,24:00.0,1,18:00,421,421,421
7438025647,L,IB,1,1,75,130805,115,12:00.0,3,22:00,617,617,617
7438064459,L,CTY,1,1,350,132369,181,07:00.0,5,21:00,421,421,421
7438154832,L,CTY,1,3,1865,131919,183,30:00.0,4,15:00,421,421,421
7438154897,L,CTY,1,1,200,132523,215,48:00.0,6,11:00,422,422,422
7438238809,L,CTY,1,2,1292,134281,205,08:00.0,7,20:00,422,422,422
7438256335,L,OB,1,2,900,136420,23,13:00.0,2,16:00,303,303,303
7438291901,L,CTY,1,2,2064,202186,170,33:00.0,1,22:00,644,644,644
7438301352,L,IB,1,1,102,132275,109,42:00.0,6,4:00,429,455,455
7438361715,L,CTY,1,2,4832,117643,191,29:00.0,1,15:00,433,433,433
7438361724,L,CTY,1,5,5585,353244,206,40:00.0,1,22:00,422,422,422
7438468287,L,IB,1,2,396,124272,147,54:00.0,5,6:00,202,202,202
7438468305,L,IB,1,1,579,127688,147,53:00.0,6,18:00,202,202,202
7438498097,L,CTY,1,1,1160,201100,191,50:00.0,6,13:00,433,433,433
7438499105,L,OB,1,1,324,558481,30,42:00.0,4,22:00,240,205,205
743850169X,L,CTY,1,2,910,138457,203,36:00.0,6,11:00,422,422,422
7438502735,L,CTY,1,1,1000,138457,228,34:00.0,7,22:00,422,422,422
743850367X,L,CTY,1,1,570,127739,203,35:00.0,4,11:00,422,422,422
7438503918,L,OB,1,1,426,138351,70,54:00.0,5,13:00,292,292,292
743850642X,L,CTY,1,1,360,132333,191,12:00.0,6,19:00,433,433,433
7438545406,L,IB,1,1,76,249368,102,20:00.0,5,4:00,511,511,511
7438545790,L,CTY,1,1,110,132333,191,22:00.0,6,21:00,433,433,433
7438561026,L,CTY,1,1,69,135080,178,26:00.0,7,6:00,422,422,422
7438561080,L,IB,1,1,120,136148,100,32:00.0,7,6:00,511,511,511
743856109X,L,IB,1,1,64,290406,102,50:00.0,7,6:00,518,455,511
7438561127,L,CTY,1,1,82,904236,182,37:00.0,7,5:00,409,409,409
7438574913,L,CTY,1,3,4885,134172,182,05:00.0,2,13:00,409,409,409
7438574922,L,CTY,1,1,1628,135465,236,32:00.0,2,2:00,422,422,422
7438574940,L,IB,1,2,3082,134188,100,56:00.0,7,0:00,511,511,511
743857495X,L,IB,1,1,1607,134549,102,15:00.0,7,19:00,511,511,511
7438574978,L,IB,1,3,5004,134549,102,15:00.0,7,19:00,511,511,511
7438598738,L,CTY,1,8,1726,123824,215,08:00.0,5,20:00,422,422,422
7438611058,L,CTY,1,10,2292,125220,217,59:00.0,6,6:00,422,422,422
7438611397,L,IB,1,1,220,138814,102,04:00.0,7,23:00,511,511,511
7438611397,L,IB,1,1,220,138814,114,10:00.0,1,0:00,511,511,511
7438649668,L,CTY,1,1,361,135157,180,53:00.0,7,2:00,409,409,409
7438649668,L,CTY,1,1,361,135157,182,11:00.0,7,5:00,409,409,409
7438661566,L,CTY,1,1,351,133415,182,57:00.0,1,12:00,409,409,409
7438744369,L,CTY,1,1,821,127154,217,44:00.0,4,8:00,422,422,422
7438752857,L,IB,1,1,342,134070,162,53:00.0,3,22:00,411,411,411
7438768477,L,CTY,1,1,100,128031,184,08:00.0,5,20:00,432,432,432
7439804841,L,CTY,1,1,980,559619,182,27:00.0,6,3:00,409,409,409
7439829270,L,IB,1,1,150,124272,147,52:00.0,5,1:00,202,202,202
7439840537,L,CTY,1,2,2466,132816,222,58:00.0,6,3:00,422,422,422
7439840546,L,CTY,1,1,100,132816,223,03:00.0,6,9:00,422,422,422
7439840811,L,CTY,1,1,190,559619,182,44:00.0,6,12:00,409,409,409
7439852875,L,CTY,1,1,170,127343,211,10:00.0,1,21:00,422,422,422
7439858357,L,CTY,1,1,400,131149,200,41:00.0,1,14:00,348,348,348
7439861051,L,IB,1,2,776,249378,147,56:00.0,1,5:00,202,202,202
7439861107,L,IB,1,2,637,123681,147,21:00.0,4,15:00,202,202,202
7439870897,L,CTY,1,3,2940,134694,182,18:00.0,6,0:00,409,409,409
7439884005,L,CTY,1,1,87,132816,230,47:00.0,6,6:00,422,422,422
743989143X,L,CTY,1,1,47,139933,211,53:00.0,4,3:00,422,422,153
7439912311,L,OB,1,5,8894,138855,45,30:00.0,2,3:00,318,309,309
7439912320,L,CTY,1,4,2636,131934,221,03:00.0,2,4:00,422,422,422
7439912522,L,OB,1,2,820,202400,16,55:00.0,3,20:00,272,272,272
7439912605,L,OB,1,3,2288,200486,56,55:00.0,4,16:00,875,875,875
7439912623,L,OB,1,2,1732,430637,35,19:00.0,4,18:00,347,347,347
7439912688,L,CTY,1,2,2100,138210,190,25:00.0,4,19:00,245,245,245
7439912742,L,OB,1,4,1712,128909,41,58:00.0,6,0:00,371,621,621
7439912798,L,OB,1,4,1712,130580,63,47:00.0,6,20:00,865,881,881
7439912798,L,OB,1,4,1712,130580,62,45:00.0,6,20:00,865,881,881
7439912816,L,CTY,1,4,1712,136695,172,15:00.0,6,20:00,245,245,245
7439912899,L,OB,1,8,14345,PASC175379,47,11:00.0,7,17:00,318,309,309
7439913045,L,OB,1,1,676,249390,61,05:00.0,4,1:00,890,890,890
7439913063,L,OB,1,1,749,139452,9,48:00.0,4,6:00,861,381,381
7439913072,L,OB,1,1,259,249065,62,00:00.0,4,1:00,865,881,881
7439913081,L,OB,1,1,936,249065,62,59:00.0,4,1:00,865,881,881
7439913090,L,OB,1,1,831,128204,41,25:00.0,4,5:00,371,621,621
7439913191,L,OB,1,2,840,123588,16,22:00.0,4,13:00,272,272,272
7439913200,L,OB,1,5,4059,249065,62,37:00.0,4,3:00,881,881,881
7439913229,L,OB,1,2,2465,130524,62,26:00.0,5,4:00,865,881,881
7439913247,L,OB,1,1,920,R326181472,18,30:00.0,6,3:00,381,381,381
7439913283,L,OB,1,2,2070,R621780290,39,15:00.0,4,20:00,371,621,621
7439913310,L,OB,1,1,1343,132492,61,41:00.0,5,22:00,890,890,890
7439913366,L,OB,1,5,6775,132650,9,27:00.0,7,16:00,381,381,381
7439913375,L,CTY,1,1,1410,124322,190,15:00.0,7,14:00,245,245,245
7439913586,L,OB,1,4,5510,290897,27,40:00.0,4,3:00,326,326,326
7439913586,L,OB,1,4,5510,290897,25,18:00.0,4,10:00,326,326,326
743991365X,L,OB,1,1,650,126495,36,38:00.0,4,4:00,324,324,324
7439913714,L,OB,1,5,8335,132674,50,30:00.0,4,14:00,865,881,881
7439913714,L,OB,1,5,8335,132674,72,39:00.0,4,15:00,865,881,881
7439913723,L,OB,1,4,7540,126165,41,07:00.0,4,20:00,371,621,621
7439913788,L,OB,1,1,839,128475,61,12:00.0,4,19:00,890,890,890
7439913851,L,OB,1,5,1295,134799,43,14:00.0,5,13:00,371,621,621
7439913860,L,OB,1,3,2360,131389,47,42:00.0,4,18:00,658,309,309
7439913898,L,CTY,1,4,7240,133770,190,52:00.0,5,15:00,245,245,245
7439914044,L,OB,1,1,789,128292,9,34:00.0,1,19:00,861,381,381
7439914053,L,OB,1,1,616,131793,61,52:00.0,7,21:00,890,890,890
7439914255,L,OB,1,2,1106,138514,39,00:00.0,5,4:00,381,381,381
7439914264,L,OB,1,2,1272,249085,56,56:00.0,5,2:00,875,875,875
743991431X,L,OB,1,2,1316,128622,62,21:00.0,4,20:00,865,881,881
7439914347,L,CTY,1,1,673,128325,190,26:00.0,5,1:00,245,245,245
7439914392,L,OB,1,2,1587,281393,47,08:00.0,5,3:00,315,309,309
7439914457,L,OB,1,1,500,R62112290,41,27:00.0,5,15:00,621,621,621
7439914466,L,OB,1,1,1348,R62112290,41,27:00.0,5,15:00,371,621,621
7439914502,L,OB,1,2,950,558629,34,14:00.0,5,15:00,324,324,324
7439914558,L,OB,1,2,691,290957,16,31:00.0,6,14:00,272,272,272
7439914567,L,OB,1,2,1250,R621153063,41,49:00.0,6,13:00,371,621,621
7439914630,L,OB,1,1,1089,125687,6,53:00.0,7,22:00,861,381,381
7439914659,L,CTY,1,2,746,131824,190,56:00.0,7,21:00,245,245,245
7439914668,L,OB,1,2,1266,290832,36,18:00.0,7,22:00,356,324,324
7440013357,L,CTY,1,1,1340,290274,191,10:00.0,3,8:00,433,433,433
7440015721,L,CTY,1,1,502,131078,186,33:00.0,7,1:00,432,432,432
7440036228,L,IB,1,1,235,T402217967,154,31:00.0,5,10:00,490,402,402
7440037914,L,CTY,1,1,570,125939,170,02:00.0,6,14:00,644,644,644
744003796X,L,CTY,1,1,1008,137653,170,58:00.0,6,17:00,644,644,644
7440042736,L,CTY,1,1,300,140262,191,24:00.0,6,18:00,433,433,433
7440047062,L,CTY,1,2,1403,132130,184,16:00.0,4,17:00,432,432,432
744004709X,L,IB,1,1,414,129651,154,08:00.0,4,15:00,682,402,402
744004709X,L,IB,1,1,414,129651,154,28:00.0,4,18:00,682,402,402
7440047145,L,IB,1,1,613,136643,107,16:00.0,4,20:00,471,455,455
7440047190,L,CTY,1,4,480,122357,231,59:00.0,6,19:00,422,422,422
7440047190,L,CTY,1,4,480,122357,233,41:00.0,6,23:00,422,422,422
744004830X,L,CTY,1,2,580,137276,182,05:00.0,5,7:00,409,409,409
744008713X,L,IB,1,3,1575,249107,156,43:00.0,4,16:00,726,402,402
7440087167,L,IB,1,1,2015,137641,159,53:00.0,4,15:00,423,423,423
7440091347,L,IB,1,2,486,134392,147,07:00.0,5,7:00,202,202,202
7440091347,L,IB,1,2,486,134392,137,02:00.0,5,10:00,202,202,202
7440091365,L,CTY,1,5,4260,559503,181,44:00.0,1,19:00,421,421,421
744009142X,L,CTY,1,8,4340,121916,209,40:00.0,6,17:00,202,202,202
7440091576,L,IB,1,2,1134,129780,137,49:00.0,6,14:00,202,202,202
7440101229,L,CTY,1,1,1299,135260,186,02:00.0,2,19:00,432,432,432
7440125676,L,CTY,1,1,98,559415,181,20:00.0,4,15:00,421,421,421
7440127600,L,CTY,1,2,187,135260,186,29:00.0,2,21:00,432,432,432
7440159940,L,CTY,1,1,400,290766,170,28:00.0,4,17:00,644,644,644
7440174415,L,IB,1,3,650,126451,137,54:00.0,3,1:00,202,202,202
744017579X,L,CTY,1,2,440,130654,170,28:00.0,4,18:00,644,644,644
7440175827,L,CTY,1,1,200,119695,180,36:00.0,3,17:00,409,409,409
7440176157,L,CTY,1,8,4207,126076,170,53:00.0,3,11:00,644,644,644
7440181639,L,CTY,1,1,400,131175,170,44:00.0,1,17:00,644,644,644
7440193537,L,CTY,1,15,1500,121561,180,20:00.0,6,1:00,409,409,409
7440193573,L,CTY,1,61,1359,904116,176,13:00.0,7,20:00,644,644,644
7440193591,L,CTY,1,5,4632,904116,176,27:00.0,7,19:00,644,644,644
744019361X,L,CTY,1,4,3834,261344,180,43:00.0,2,20:00,409,409,409
7440220065,L,IB,1,10,2960,126878,115,00:00.0,4,18:00,617,617,617
7440220826,L,IB,1,1,245,126723,115,59:00.0,3,14:00,617,617,617
7440231660,L,IB,1,2,770,133390,150,20:00.0,4,19:00,644,644,644
7440231734,L,CTY,1,1,505,135521,180,34:00.0,4,19:00,409,409,409
7440255788,L,CTY,1,4,3790,290274,191,29:00.0,3,6:00,433,433,433
7440285771,L,CTY,1,1,800,132130,184,35:00.0,4,17:00,432,432,432
7440303032,L,CTY,1,4,745,136624,168,15:00.0,4,16:00,644,644,644
7440305746,L,OB,1,1,35,139872,97,36:00.0,7,8:00,532,431,431
7440305800,L,OB,1,1,1241,139872,97,46:00.0,7,8:00,532,431,431
744030581X,L,OB,1,1,1241,139872,97,46:00.0,7,8:00,532,431,431
7440347353,L,CTY,1,1,102,121561,180,53:00.0,6,0:00,409,409,409
7440347371,L,CTY,1,1,94,137653,172,25:00.0,6,14:00,644,644,644
7440347380,L,CTY,1,1,104,123328,180,32:00.0,6,14:00,409,409,409
744042406X,L,OB,1,1,2365,125587,80,00:00.0,6,17:00,647,647,647
7440429276,L,CTY,1,1,16,124038,177,40:00.0,5,22:00,415,415,415
7440464128,L,IB,1,1,135,135848,167,33:00.0,1,17:00,740,740,740
7440464173,L,IB,1,1,420,211693,153,28:00.0,1,9:00,754,754,754
7440464182,L,IB,1,1,390,138186,165,27:00.0,1,19:00,740,740,740
7440481059,L,CTY,1,5,10330,137319,177,57:00.0,6,16:00,415,415,415
7440514829,L,CTY,1,1,226,135900,168,24:00.0,5,12:00,644,644,644
7440514847,L,IB,1,1,178,127772,118,34:00.0,6,3:00,685,685,685
7440514865,L,CTY,1,1,658,135140,181,26:00.0,7,15:00,421,421,421
7440527643,L,OB,1,1,235,121724,80,13:00.0,7,16:00,647,647,647
7440527652,L,OB,1,1,75,140114,80,32:00.0,7,5:00,647,647,647
7440544711,L,IB,1,1,855,132073,115,22:00.0,7,6:00,617,617,617
7440549048,L,IB,1,1,340,121815,115,50:00.0,5,22:00,617,617,617
7440549176,L,IB,1,1,761,131089,115,19:00.0,1,6:00,617,617,617
7440549185,L,IB,1,4,1515,131089,115,43:00.0,1,7:00,617,617,617
7440602654,L,CTY,1,1,42,126330,184,04:00.0,7,4:00,432,432,432
7440602663,L,CTY,1,1,66,136712,186,17:00.0,3,2:00,432,432,432
7440602663,L,CTY,1,1,66,136712,184,14:00.0,3,4:00,432,432,432
7440602690,L,CTY,1,1,47,530699,184,15:00.0,5,10:00,432,432,432
7440602719,L,OB,1,1,180,45318,81,04:00.0,6,8:00,150,135,135
7440602719,L,OB,1,1,180,45318,79,59:00.0,6,9:00,150,135,135
7440638523,L,CTY,1,1,216,134796,191,19:00.0,6,1:00,433,433,433
7440771569,L,IB,1,1,220,126962,118,14:00.0,4,15:00,685,685,685
7440788114,L,CTY,1,1,160,133626,198,16:00.0,7,5:00,435,435,435
7440788179,L,CTY,1,1,403,123843,194,29:00.0,3,4:00,435,435,435
7440789856,L,CTY,1,1,295,122579,202,35:00.0,1,3:00,422,422,422
7440789984,L,CTY,1,1,991,140265,182,00:00.0,6,10:00,409,409,409
744079333X,L,IB,1,1,225,127746,115,03:00.0,6,3:00,617,617,617
7440793376,L,IB,1,1,203,132816,118,31:00.0,3,1:00,685,685,685
744079410X,L,IB,1,3,1494,128503,115,31:00.0,5,5:00,617,617,617
7440794119,L,IB,1,1,492,558937,115,39:00.0,5,4:00,617,617,617
7440803918,L,CTY,1,1,471,559619,182,10:00.0,6,4:00,409,409,409
7440807290,L,OB,1,1,400,127247,80,35:00.0,1,5:00,647,647,647
7440818328,L,IB,1,2,1372,291101,166,22:00.0,4,14:00,730,730,402
7440818840,L,CTY,1,1,425,127193,191,54:00.0,5,20:00,433,433,433
744081885X,L,CTY,1,1,1125,127193,191,50:00.0,5,20:00,433,433,433
7440818932,L,CTY,1,2,2425,290367,191,42:00.0,7,3:00,433,433,433
7440818941,L,CTY,1,1,170,558293,183,09:00.0,5,20:00,421,421,421
744081896X,L,CTY,1,1,135,261251,181,33:00.0,7,9:00,421,421,421
7440819583,L,CTY,1,1,420,126278,186,58:00.0,6,13:00,432,432,432
7440819610,L,CTY,1,2,420,130882,181,01:00.0,3,1:00,421,421,421
744081962X,L,CTY,1,1,317,135455,186,37:00.0,2,0:00,432,432,432
7440819859,L,IB,1,18,593,126763,167,54:00.0,1,18:00,740,740,740
7440819868,L,CTY,1,2,1890,431077,184,58:00.0,1,7:00,432,432,432
7440823103,L,CTY,1,1,287,140262,191,33:00.0,6,17:00,433,433,433
7440823561,L,CTY,1,1,535,139894,207,35:00.0,1,2:00,422,422,422
7440823570,L,CTY,1,2,1410,137319,177,59:00.0,6,15:00,415,415,415
7440823608,L,CTY,1,5,4821,903983,183,05:00.0,6,13:00,421,421,421
7440823727,L,CTY,1,6,6865,126990,181,05:00.0,7,9:00,421,421,421
7440823938,L,IB,1,1,710,280391,118,46:00.0,7,8:00,685,685,685
7440823938,L,IB,1,1,710,280391,118,04:00.0,7,15:00,685,685,685
7440826147,L,CTY,1,3,7235,133626,198,07:00.0,7,5:00,435,435,435
7440826239,L,CTY,1,1,400,130769,179,36:00.0,7,3:00,422,422,422
7440829391,L,IB,1,1,220,136760,167,05:00.0,6,17:00,740,740,740
7440829400,L,IB,1,1,110,261005,157,45:00.0,6,15:00,728,423,423
744083469X,L,CTY,1,2,590,128363,183,20:00.0,1,7:00,421,421,421
7440840768,L,CTY,1,1,165,132504,184,25:00.0,5,12:00,432,432,432
7440841033,L,CTY,1,1,190,139518,186,08:00.0,4,15:00,432,432,432
7440847211,L,IB,1,1,1180,211026,156,18:00.0,1,16:00,412,402,402
7440847249,L,CTY,1,1,305,128363,183,38:00.0,1,7:00,421,421,421
7440847249,L,CTY,1,1,305,128363,183,30:00.0,1,7:00,421,421,421
7440848073,L,IB,1,1,2858,121815,115,59:00.0,6,1:00,617,617,617
7440848459,L,CTY,1,1,165,133819,183,53:00.0,7,19:00,421,421,421
7440899874,L,CTY,1,1,588,135109,205,26:00.0,4,9:00,422,422,422
7440910645,L,OB,1,5,6800,118732,23,02:00.0,7,21:00,303,303,303
7440954553,L,OB,1,1,125,132650,9,21:00.0,7,16:00,381,381,381
744095459X,L,OB,1,11,4532,138184,25,32:00.0,4,2:00,381,381,326
7440968615,L,CTY,1,1,1115,125775,199,55:00.0,2,14:00,322,322,322
7440989102,L,CTY,1,1,265,131203,203,36:00.0,4,0:00,422,422,422
7440989111,L,CTY,1,5,1575,131891,203,51:00.0,4,2:00,422,422,422
7440989120,L,CTY,1,2,1004,131891,203,53:00.0,4,2:00,422,422,422
7440989441,L,CTY,1,4,1645,131891,203,51:00.0,4,2:00,422,422,422
7441037264,L,IB,1,1,173,125831,158,51:00.0,4,19:00,705,705,705
7441037897,L,CTY,1,2,1155,130549,182,11:00.0,1,8:00,409,409,409
7441037915,L,IB,1,1,368,126080,166,59:00.0,1,6:00,730,730,730
7441042178,L,IB,1,1,1208,124114,156,26:00.0,7,13:00,726,402,402
7441042187,L,IB,1,2,842,560817,121,19:00.0,7,18:00,615,653,653
7441042205,L,IB,1,1,714,133174,156,54:00.0,2,17:00,418,402,402
7441055598,L,IB,1,2,2176,134255,159,25:00.0,7,6:00,423,423,423
7441064113,L,IB,1,1,498,126301,159,18:00.0,4,20:00,728,423,423
744107416X,L,IB,1,2,1050,131304,119,08:00.0,1,8:00,616,653,653
7441074197,L,CTY,1,1,210,279237,191,22:00.0,4,4:00,433,433,433
7441074197,L,CTY,1,1,210,279237,191,32:00.0,4,6:00,433,433,433
7441088497,L,IB,1,2,630,126885,154,23:00.0,1,13:00,402,402,402
744108923X,L,IB,1,1,300,138348,121,01:00.0,7,11:00,616,653,653
