Pro,UL,Dock,Ship,Pcs,Wgt,ULTrlr,ULDoor,UnloadTS,UnLoadDOW,LoadInterval,Org,UnloadDate,UnloadTime
7792794330,U,IB,1,1,1000,249378,130,"43,403.19",3,4:00,243,10/30/2018,4:38:00
7792794633,U,IB,1,2,90,133289,124,"43,403.28",3,6:00,312,10/30/2018,6:41:00
7792795028,U,IB,1,1,937,126447,113,"43,403.44",3,10:00,261,10/30/2018,10:27:00
7792795055,U,OB,1,4,5800,T326601140,62,"43,406.42",6,10:00,647,11/2/2018,10:09:00
779279511X,U,OB,1,30,847,119379,66,"43,407.11",7,2:00,875,11/3/2018,2:33:00
7792795147,U,OB,1,2,475,138543,64,"43,408.09",1,2:00,809,11/4/2018,2:14:00
7792795578,U,OB,1,1,308,558400,89,"43,402.85",2,20:00,324,10/29/2018,20:21:00
7792796090,U,IB,1,2,802,559246,127,"43,403.05",3,1:00,324,10/30/2018,1:08:00
7792796137,U,OB,1,2,900,139986,64,"43,405.13",5,3:00,116,11/1/2018,3:11:00
7792796357,U,IB,1,1,375,559246,127,"43,403.05",3,1:00,324,10/30/2018,1:17:00
7792796420,U,IB,1,1,225,134662,130,"43,402.83",2,19:00,324,10/29/2018,19:59:00
7792796595,U,IB,1,1,237,134662,130,"43,402.84",2,20:00,324,10/29/2018,20:03:00
7792796631,U,IB,1,1,197,134368,114,"43,406.14",6,3:00,304,11/2/2018,3:25:00
779279687X,U,IB,1,1,219,134662,130,"43,402.83",2,19:00,324,10/29/2018,19:54:00
7792796943,U,IB,1,1,376,820950,137,"43,402.89",2,21:00,324,10/29/2018,21:19:00
7792797219,U,IB,1,1,225,138190,100,"43,403.46",3,11:00,272,10/30/2018,11:08:00
7792797237,U,IB,1,1,220,134662,130,"43,402.84",2,20:00,324,10/29/2018,20:12:00
7792797374,U,IB,1,2,496,130766,128,"43,405.46",5,11:00,123,11/1/2018,11:00:00
7792797841,U,IB,1,1,200,134662,130,"43,402.84",2,20:00,324,10/29/2018,20:08:00
7792798328,U,IB,1,1,431,820950,137,"43,402.94",2,22:00,324,10/29/2018,22:28:00
7792798447,U,IB,1,1,296,559246,127,"43,403.04",3,0:00,324,10/30/2018,0:54:00
7792798941,U,OB,1,1,300,261274,98,"43,404.78",4,18:00,375,10/31/2018,18:49:00
7792799024,U,OB,1,2,1790,127193,64,"43,409.49",2,11:00,126,11/5/2018,11:39:00
7792799262,U,IB,1,1,121,559246,127,"43,403.04",3,0:00,324,10/30/2018,0:58:00
7792799482,U,IB,1,2,764,820950,137,"43,402.97",2,23:00,324,10/29/2018,23:18:00
7792799538,U,OB,1,1,1203,202206,74,"43,404.47",4,11:00,187,10/31/2018,11:15:00
7792799538,U,OB,1,1,1203,202206,22,"43,406.54",6,13:00,187,11/2/2018,13:02:00
7792799711,U,IB,1,1,1150,126907,126,"43,403.53",3,12:00,243,10/30/2018,12:38:00
7792799785,U,OB,1,2,973,558316,66,"43,410.86",3,20:00,881,11/6/2018,20:32:00
779279984X,U,IB,1,3,1812,821070,113,"43,403.79",3,18:00,324,10/30/2018,18:52:00
7792800683,U,IB,1,8,1200,430104,118,"43,405.39",5,9:00,202,11/1/2018,9:22:00
7792801114,U,OB,1,4,960,130714,69,"43,404.59",4,14:00,581,10/31/2018,14:05:00
7792801188,U,OB,1,2,2925,131501,62,"43,416.96",2,23:00,868,11/12/2018,23:02:00
7792801325,U,OB,1,2,480,135210,64,"43,405.94",5,22:00,891,11/1/2018,22:32:00
779280149X,U,IB,1,1,147,45495,161,"43,403.68",3,16:00,304,10/30/2018,16:17:00
7792801527,U,IB,1,1,125,290273,146,"43,404.40",4,9:00,261,10/31/2018,9:37:00
7792801527,U,IB,1,1,125,290273,146,"43,404.40",4,9:00,261,10/31/2018,9:37:00
7792801792,U,IB,1,1,175,134662,130,"43,402.83",2,19:00,324,10/29/2018,19:55:00
7792802470,U,OB,1,1,650,128210,66,"43,407.28",7,6:00,740,11/3/2018,6:36:00
7792802544,U,IB,1,2,2150,T525256478,124,"43,405.13",5,3:00,857,11/1/2018,3:11:00
7792802627,U,OB,1,1,300,136648,87,"43,407.39",7,9:00,614,11/3/2018,9:18:00
779280281X,U,OB,1,1,2200,132170,23,"43,416.17",2,4:00,642,11/12/2018,4:00:00
779280281X,U,OB,1,1,2200,132170,66,"43,414.44",7,10:00,642,11/10/2018,10:31:00
7792802984,U,IB,1,2,406,119027,126,"43,404.16",4,3:00,244,10/31/2018,3:54:00
779280380X,U,OB,1,1,230,139741,62,"43,409.57",2,13:00,847,11/5/2018,13:39:00
779280424X,U,OB,1,1,240,134282,69,"43,405.43",5,10:00,841,11/1/2018,10:16:00
779280424X,U,OB,1,1,240,134282,91,"43,405.43",5,10:00,841,11/1/2018,10:18:00
7792804331,U,OB,1,1,240,134282,91,"43,405.39",5,9:00,841,11/1/2018,9:23:00
7792804331,U,OB,1,1,240,134282,69,"43,405.39",5,9:00,841,11/1/2018,9:22:00
7792805469,U,IB,1,1,600,127922,158,"43,403.47",3,11:00,202,10/30/2018,11:12:00
7792805651,U,IB,1,4,796,820953,112,"43,404.85",4,20:00,324,10/31/2018,20:21:00
7792807449,U,OB,1,1,1500,136648,87,"43,407.39",7,9:00,326,11/3/2018,9:21:00
7792807687,U,OB,1,2,1195,130448,66,"43,406.86",6,20:00,881,11/2/2018,20:40:00
7792807952,U,OB,1,1,56,OWEL53673,64,"43,406.26",6,6:00,326,11/2/2018,6:21:00
7792808062,U,OB,1,1,350,135247,68,"43,405.75",5,18:00,653,11/1/2018,18:07:00
779280864X,U,OB,1,1,1892,139986,64,"43,405.13",5,3:00,158,11/1/2018,3:06:00
7792808695,U,IB,1,1,999,132123,115,"43,404.52",4,12:00,261,10/31/2018,12:35:00
7792809364,U,OB,1,2,550,138139,69,"43,408.64",1,15:00,180,11/4/2018,15:23:00
779281018X,U,IB,1,1,105,202539,124,"43,404.22",4,5:00,312,10/31/2018,5:23:00
7792810446,U,IB,1,1,70,202539,124,"43,404.27",4,6:00,312,10/31/2018,6:30:00
7792811088,U,IB,1,1,400,134103,118,"43,404.20",4,4:00,312,10/31/2018,4:52:00
7792811362,U,IB,1,1,500,290985,102,"43,404.88",4,21:00,309,10/31/2018,21:04:00
7792811472,U,IB,1,2,1150,134662,163,"43,404.22",4,5:00,243,10/31/2018,5:15:00
7792811638,U,IB,1,3,4845,137305,114,"43,404.09",4,2:00,356,10/31/2018,2:08:00
7792811683,U,OB,1,1,350,133669,35,"43,409.65",2,15:00,132,11/5/2018,15:31:00
7792811683,U,IB,1,1,350,133669,114,"43,406.33",6,8:00,132,11/2/2018,8:00:00
7792811930,U,IB,1,2,584,530143,126,"43,404.55",4,13:00,324,10/31/2018,13:15:00
7792811930,U,OB,1,2,584,530143,1,"43,404.86",4,20:00,324,10/31/2018,20:40:00
7792812040,U,IB,1,1,88,134103,118,"43,404.20",4,4:00,312,10/31/2018,4:49:00
7792812783,U,IB,1,1,106,128891,135,"43,404.18",4,4:00,322,10/31/2018,4:22:00
779281293X,U,IB,1,1,455,132123,115,"43,404.48",4,11:00,261,10/31/2018,11:37:00
7792813241,U,OB,1,2,1299,202157,83,"43,404.98",4,23:00,347,10/31/2018,23:27:00
7792813351,U,IB,1,1,91,202539,124,"43,404.31",4,7:00,312,10/31/2018,7:21:00
7792813351,U,OB,1,1,91,202539,18,"43,405.27",5,6:00,312,11/1/2018,6:33:00
7792814177,U,IB,1,7,4360,558722,115,"43,403.99",3,23:00,324,10/30/2018,23:51:00
7792814635,U,IB,1,1,170,135322,102,"43,404.34",4,8:00,272,10/31/2018,8:12:00
7792814662,U,OB,1,1,400,PAMT161359,79,"43,405.20",5,4:00,431,11/1/2018,4:55:00
7792814891,U,IB,1,1,360,134368,114,"43,406.15",6,3:00,304,11/2/2018,3:32:00
7792815259,U,IB,1,1,10,202539,124,"43,404.25",4,5:00,312,10/31/2018,5:53:00
7792815313,U,IB,1,4,323,136031,161,"43,405.41",5,9:00,312,11/1/2018,9:56:00
7792815863,U,OB,1,1,200,311033,79,"43,403.85",3,20:00,324,10/30/2018,20:23:00
7792816139,U,IB,1,1,260,139464,114,"43,404.19",4,4:00,251,10/31/2018,4:34:00
7792816368,U,OB,1,1,260,123950,74,"43,406.18",6,4:00,423,11/2/2018,4:23:00
7792816689,U,IB,1,3,3000,430104,118,"43,405.37",5,8:00,202,11/1/2018,8:55:00
7792816734,U,IB,1,6,315,123327,122,"43,404.36",4,8:00,312,10/31/2018,8:34:00
7792816835,U,IB,1,2,1306,290382,135,"43,414.82",7,19:00,312,11/10/2018,19:46:00
7792817569,U,IB,1,4,110,123327,122,"43,404.35",4,8:00,312,10/31/2018,8:23:00
7792818081,U,OB,1,4,153,133823,98,"43,409.03",2,0:00,668,11/5/2018,0:45:00
7792818119,U,IB,1,2,448,530143,126,"43,404.55",4,13:00,324,10/31/2018,13:12:00
7792818375,U,OB,1,1,175,311033,79,"43,403.85",3,20:00,324,10/30/2018,20:21:00
7792818411,U,IB,1,1,535,135322,102,"43,404.35",4,8:00,272,10/31/2018,8:18:00
7792818577,U,IB,1,1,25,202539,124,"43,404.23",4,5:00,312,10/31/2018,5:33:00
7792819118,U,CTY,1,4,1762,290273,168,"43,404.44",4,10:00,261,10/31/2018,10:33:00
7792819282,U,OB,1,9,2160,135423,83,"43,406.16",6,3:00,531,11/2/2018,3:47:00
7792819457,U,IB,1,1,1390,133565,158,"43,405.65",5,15:00,266,11/1/2018,15:40:00
7792819484,U,IB,1,1,48,530143,126,"43,404.55",4,13:00,324,10/31/2018,13:12:00
7792819704,U,OB,1,6,9954,136092,79,"43,406.71",6,16:00,261,11/2/2018,16:56:00
7792819805,U,IB,1,1,140,127814,160,"43,406.42",6,10:00,261,11/2/2018,10:04:00
7792819879,U,IB,1,1,1300,T525256478,124,"43,405.13",5,3:00,857,11/1/2018,3:12:00
7792820180,U,IB,1,3,80,123327,122,"43,404.35",4,8:00,312,10/31/2018,8:20:00
779282019X,U,OB,1,2,1220,211293,66,"43,409.30",2,7:00,108,11/5/2018,7:19:00
7792820236,U,IB,1,3,85,134103,118,"43,404.20",4,4:00,312,10/31/2018,4:41:00
7792820685,U,OB,1,1,415,127056,85,"43,409.23",2,5:00,423,11/5/2018,5:25:00
7792820694,U,OB,1,4,2073,123397,72,"43,409.84",2,20:00,661,11/5/2018,20:10:00
7792820878,U,IB,1,1,210,135322,102,"43,404.43",4,10:00,272,10/31/2018,10:15:00
7792821051,U,IB,1,1,410,123327,122,"43,404.36",4,8:00,312,10/31/2018,8:44:00
7792821107,U,IB,1,3,1420,530143,126,"43,404.55",4,13:00,324,10/31/2018,13:10:00
7792821529,U,IB,1,1,520,820949,153,"43,403.96",3,23:00,324,10/30/2018,23:09:00
7792821592,U,IB,1,14,3360,134746,102,"43,404.59",4,14:00,355,10/31/2018,14:11:00
7792821812,U,OB,1,1,330,132523,75,"43,405.41",5,9:00,303,11/1/2018,9:50:00
7792821821,U,OB,1,1,130,130484,76,"43,414.08",7,2:00,423,11/10/2018,2:01:00
779282239X,U,IB,1,2,128,134103,118,"43,404.22",4,5:00,312,10/31/2018,5:13:00
7792822665,U,IB,1,2,514,133565,158,"43,405.66",5,15:00,100,11/1/2018,15:48:00
7792823141,U,IB,1,1,1800,132123,115,"43,404.53",4,12:00,261,10/31/2018,12:48:00
7792823141,U,OB,1,1,1800,132123,61,"43,405.25",5,6:00,261,11/1/2018,6:02:00
7792823224,U,IB,1,1,713,430039,122,"43,404.12",4,2:00,324,10/31/2018,2:59:00
7792823545,U,IB,1,1,524,139464,114,"43,404.22",4,5:00,251,10/31/2018,5:11:00
7792823554,U,IB,1,4,1116,430039,122,"43,404.12",4,2:00,324,10/31/2018,2:54:00
7792823747,U,IB,1,2,855,430039,122,"43,404.15",4,3:00,324,10/31/2018,3:29:00
7792823801,U,IB,1,1,352,530143,126,"43,404.54",4,13:00,324,10/31/2018,13:02:00
779282393X,U,IB,1,2,580,430039,122,"43,404.14",4,3:00,324,10/31/2018,3:16:00
7792823949,U,IB,1,1,60,135322,102,"43,404.35",4,8:00,272,10/31/2018,8:22:00
7792824059,U,OB,1,3,720,135423,83,"43,406.16",6,3:00,531,11/2/2018,3:47:00
7792824059,U,CTY,1,3,720,135423,R19 ,"43,406.68",6,16:00,531,11/2/2018,16:25:00
779282437X,U,IB,1,3,1900,131470,159,"43,405.56",5,13:00,757,11/1/2018,13:20:00
7792824416,U,IB,1,1,200,202539,124,"43,404.25",4,5:00,312,10/31/2018,5:59:00
7792824499,U,OB,1,1,683,138353,73,"43,405.44",5,10:00,421,11/1/2018,10:31:00
7792824544,U,IB,1,1,75,202539,124,"43,404.30",4,7:00,312,10/31/2018,7:10:00
7792824609,U,OB,1,1,475,311033,79,"43,403.84",3,20:00,324,10/30/2018,20:13:00
7792824746,U,OB,1,1,1250,130448,66,"43,406.87",6,20:00,881,11/2/2018,20:48:00
7792824782,U,OB,1,1,226,290979,78,"43,406.33",6,8:00,859,11/2/2018,8:00:00
7792824883,U,OB,1,1,240,135423,83,"43,406.19",6,4:00,531,11/2/2018,4:36:00
7792825516,U,IB,1,5,8350,310611,112,"43,403.96",3,23:00,324,10/30/2018,23:06:00
7792825718,U,OB,1,1,520,138353,73,"43,405.43",5,10:00,421,11/1/2018,10:19:00
7792825864,U,IB,1,1,400,134103,118,"43,404.22",4,5:00,312,10/31/2018,5:10:00
7792826111,U,IB,1,1,40,202539,124,"43,404.20",4,4:00,312,10/31/2018,4:47:00
7792826369,U,OB,1,1,240,135423,83,"43,406.15",6,3:00,531,11/2/2018,3:38:00
7792826369,U,OB,1,1,240,135423,91,"43,406.15",6,3:00,531,11/2/2018,3:39:00
7792826542,U,OB,1,9,2160,135210,64,"43,405.94",5,22:00,890,11/1/2018,22:33:00
7792826946,U,OB,1,1,160,136002,68,"43,404.37",4,8:00,303,10/31/2018,8:50:00
7792827285,U,OB,1,1,400,135210,64,"43,405.82",5,19:00,890,11/1/2018,19:39:00
7792827440,U,OB,1,1,385,129707,70,"43,407.75",7,17:00,182,11/3/2018,17:55:00
7792827440,U,IB,1,1,385,129707,107,"43,408.52",1,12:00,182,11/4/2018,12:29:00
7792827817,U,IB,1,4,4150,135322,102,"43,404.39",4,9:00,272,10/31/2018,9:24:00
7792827954,U,IB,1,1,60,559276,153,"43,406.05",6,1:00,324,11/2/2018,1:13:00
7792828430,U,IB,1,1,285,131982,133,"43,404.36",4,8:00,356,10/31/2018,8:36:00
7792828430,U,IB,1,1,285,131982,115,"43,404.30",4,7:00,356,10/31/2018,7:14:00
7792829310,U,IB,1,2,25,123327,122,"43,404.35",4,8:00,312,10/31/2018,8:29:00
7792829357,U,OB,1,1,112,123822,70,"43,404.93",4,22:00,422,10/31/2018,22:23:00
7792829494,U,IB,1,3,103,123327,122,"43,404.31",4,7:00,312,10/31/2018,7:32:00
7792829842,U,OB,1,4,6063,140259,76,"43,411.71",4,16:00,873,11/7/2018,16:59:00
7792830401,U,IB,1,1,195,202539,124,"43,404.19",4,4:00,312,10/31/2018,4:29:00
7792830484,U,OB,1,7,1680,135210,64,"43,405.94",5,22:00,890,11/1/2018,22:32:00
7792830558,U,OB,1,23,5520,136190,73,"43,411.15",4,3:00,841,11/7/2018,3:33:00
7792830850,U,IB,1,1,100,123327,122,"43,404.35",4,8:00,312,10/31/2018,8:17:00
7792831290,U,IB,1,1,220,559190,100,"43,406.47",6,11:00,548,11/2/2018,11:23:00
7792831483,U,OB,1,3,3902,530173,83,"43,405.54",5,12:00,621,11/1/2018,12:59:00
7792831712,U,OB,1,2,715,137651,74,"43,405.70",5,16:00,203,11/1/2018,16:45:00
7792831831,U,IB,1,1,108,123272,167,"43,404.30",4,7:00,202,10/31/2018,7:18:00
7792832446,U,IB,1,1,20,202539,124,"43,404.20",4,4:00,312,10/31/2018,4:52:00
7792832547,U,OB,1,1,260,130714,69,"43,404.61",4,14:00,621,10/31/2018,14:34:00
7792832657,U,IB,1,1,491,530143,126,"43,404.54",4,13:00,324,10/31/2018,13:00:00
7792833665,U,OB,1,3,670,T326601140,62,"43,406.22",6,5:00,184,11/2/2018,5:18:00
7792833775,U,OB,1,1,364,129754,62,"43,407.36",7,8:00,881,11/3/2018,8:32:00
7792834105,U,IB,1,2,106,134103,118,"43,404.22",4,5:00,312,10/31/2018,5:14:00
7792834197,U,OB,1,1,443,129754,62,"43,407.35",7,8:00,881,11/3/2018,8:27:00
7792834242,U,OB,1,1,260,290132,77,"43,405.64",5,15:00,205,11/1/2018,15:18:00
7792834637,U,IB,1,1,307,559298,112,"43,403.85",3,20:00,324,10/30/2018,20:25:00
7792834729,U,IB,1,2,640,820678,124,"43,403.82",3,19:00,324,10/30/2018,19:46:00
7792834920,U,OB,1,1,350,132951,79,"43,405.02",5,0:00,205,11/1/2018,0:35:00
779283537X,U,IB,1,1,93,123327,122,"43,404.33",4,7:00,312,10/31/2018,7:49:00
7792835636,U,IB,1,1,250,820678,124,"43,403.82",3,19:00,324,10/30/2018,19:42:00
7792835773,U,IB,1,1,45,134103,118,"43,404.19",4,4:00,312,10/31/2018,4:38:00
7792835800,U,IB,1,1,245,129821,112,"43,404.32",4,7:00,251,10/31/2018,7:36:00
7792835993,U,IB,1,2,65,134103,118,"43,404.22",4,5:00,312,10/31/2018,5:16:00
779283603X,U,IB,1,2,1227,134662,163,"43,404.22",4,5:00,243,10/31/2018,5:18:00
7792836076,U,IB,1,2,91,530143,126,"43,404.55",4,13:00,324,10/31/2018,13:09:00
779283614X,U,IB,1,2,76,134103,118,"43,404.20",4,4:00,312,10/31/2018,4:55:00
7792836287,U,IB,1,1,580,820678,124,"43,403.81",3,19:00,324,10/30/2018,19:32:00
7792836534,U,OB,1,1,175,311033,79,"43,403.84",3,20:00,324,10/30/2018,20:16:00
7792836772,U,IB,1,5,5336,123272,167,"43,404.28",4,6:00,202,10/31/2018,6:44:00
7792836781,U,IB,1,1,45,134103,118,"43,404.21",4,4:00,312,10/31/2018,4:57:00
7792836965,U,OB,1,1,200,311033,79,"43,403.84",3,20:00,324,10/30/2018,20:10:00
7792837670,U,IB,1,5,200,123327,122,"43,404.34",4,8:00,312,10/31/2018,8:12:00
7792838258,U,IB,1,8,9336,125131,163,"43,405.80",5,19:00,313,11/1/2018,19:19:00
7792838862,U,OB,1,2,299,558462,87,"43,418.54",4,12:00,819,11/14/2018,12:54:00
7792839037,U,OB,1,1,300,136011,98,"43,405.85",5,20:00,123,11/1/2018,20:21:00
7792839046,U,OB,1,1,793,136534,77,"43,406.92",6,22:00,412,11/2/2018,22:11:00
7792839201,U,OB,1,1,326,123397,72,"43,409.80",2,19:00,625,11/5/2018,19:09:00
7792839266,U,IB,1,1,565,132794,107,"43,408.52",1,12:00,152,11/4/2018,12:31:00
7792839266,U,OB,1,1,565,132794,76,"43,407.69",7,16:00,152,11/3/2018,16:40:00
7792839311,U,IB,1,1,170,820678,124,"43,403.82",3,19:00,324,10/30/2018,19:40:00
7792839394,U,IB,1,2,687,530143,126,"43,404.53",4,12:00,324,10/31/2018,12:50:00
7792839935,U,IB,1,2,725,530143,126,"43,404.54",4,13:00,324,10/31/2018,13:02:00
7792840063,U,OB,1,1,420,821346,38,"43,404.92",4,22:00,324,10/31/2018,22:00:00
779284032X,U,OB,1,1,240,123800,78,"43,410.53",3,12:00,841,11/6/2018,12:38:00
7792840384,U,OB,1,1,1900,137454,69,"43,407.64",7,15:00,116,11/3/2018,15:21:00
7792840503,U,OB,1,1,240,123800,78,"43,410.53",3,12:00,841,11/6/2018,12:38:00
7792840723,U,OB,1,1,500,291000,75,"43,407.92",7,22:00,891,11/3/2018,22:08:00
7792840723,U,OB,1,1,500,291000,53,"43,413.34",6,8:00,891,11/9/2018,8:15:00
7792840788,U,IB,1,2,332,820678,124,"43,403.81",3,19:00,324,10/30/2018,19:29:00
779284120X,U,IB,1,1,38,202539,124,"43,404.30",4,7:00,312,10/31/2018,7:13:00
7792841383,U,IB,1,1,275,820678,124,"43,403.83",3,19:00,324,10/30/2018,19:48:00
7792841832,U,IB,1,1,200,820678,124,"43,403.81",3,19:00,324,10/30/2018,19:26:00
7792841924,U,IB,1,2,1475,135994,131,"43,404.36",4,8:00,202,10/31/2018,8:36:00
7792841924,U,IB,1,2,1475,135994,116,"43,404.36",4,8:00,202,10/31/2018,8:35:00
7792842099,U,IB,1,1,152,530143,126,"43,404.54",4,12:00,324,10/31/2018,12:55:00
7792842135,U,IB,1,1,124,123272,167,"43,404.30",4,7:00,202,10/31/2018,7:13:00
779284219X,U,OB,1,1,725,202157,83,"43,404.96",4,23:00,347,10/31/2018,23:02:00
7792842227,U,OB,1,1,190,123822,70,"43,404.91",4,21:00,422,10/31/2018,21:44:00
7792842364,U,IB,1,1,633,820678,124,"43,403.86",3,20:00,324,10/30/2018,20:32:00
7792842777,U,IB,1,1,300,OWEL2001,100,"43,408.73",1,17:00,367,11/4/2018,17:31:00
7792843208,U,IB,1,1,152,530143,126,"43,404.53",4,12:00,324,10/31/2018,12:46:00
779284329X,U,OB,1,1,50,251290,73,"43,406.35",6,8:00,433,11/2/2018,8:29:00
7792843309,U,IB,1,1,442,530143,126,"43,404.53",4,12:00,324,10/31/2018,12:43:00
7792843390,U,OB,1,13,3240,130986,87,"43,411.00",4,0:00,841,11/7/2018,0:05:00
7792843547,U,OB,1,1,1341,126638,83,"43,411.18",4,4:00,873,11/7/2018,4:19:00
7792843657,U,IB,1,2,704,530143,126,"43,404.53",4,12:00,324,10/31/2018,12:42:00
7792843922,U,IB,1,1,915,135994,116,"43,404.34",4,8:00,202,10/31/2018,8:12:00
7792844198,U,OB,1,1,122,128128,86,"43,410.23",3,5:00,661,11/6/2018,5:24:00
7792844198,U,OB,1,1,122,128128,83,"43,410.14",3,3:00,661,11/6/2018,3:25:00
7792844225,U,IB,1,1,1045,530143,105,"43,405.00",5,0:00,324,11/1/2018,0:07:00
7792844225,U,IB,1,1,1045,530143,126,"43,404.53",4,12:00,324,10/31/2018,12:37:00
779284494X,U,OB,1,2,2524,T326601140,62,"43,406.30",6,7:00,187,11/2/2018,7:17:00
7792846205,U,IB,1,2,75,202539,124,"43,404.31",4,7:00,312,10/31/2018,7:29:00
7792846517,U,OB,1,1,130,290950,72,"43,406.09",6,2:00,881,11/2/2018,2:13:00
7792846755,U,IB,1,1,235,128076,123,"43,408.77",1,18:00,202,11/4/2018,18:31:00
7792846755,U,OB,1,1,235,128076,74,"43,407.26",7,6:00,202,11/3/2018,6:20:00
7792847727,U,OB,1,2,745,123800,78,"43,410.52",3,12:00,841,11/6/2018,12:32:00
779284857X,U,OB,1,1,73,202157,83,"43,404.97",4,23:00,347,10/31/2018,23:23:00
7792848726,U,OB,1,1,354,122989,62,"43,410.36",3,8:00,847,11/6/2018,8:41:00
7792849000,U,OB,1,1,774,137837,70,"43,408.17",1,4:00,881,11/4/2018,4:06:00
7792849514,U,IB,1,1,1425,820950,159,"43,405.87",5,20:00,324,11/1/2018,20:47:00
7792849615,U,CTY,1,1,643,122743,173,"43,404.31",4,7:00,261,10/31/2018,7:30:00
7792849689,U,OB,1,1,615,430574,73,"43,407.93",7,22:00,422,11/3/2018,22:15:00
7792850210,U,OB,1,1,200,137070,77,"43,411.04",4,0:00,842,11/7/2018,0:59:00
7792850284,U,OB,1,1,647,125137,70,"43,410.10",3,2:00,658,11/6/2018,2:19:00
7792850468,U,OB,1,1,135,890286,73,"43,416.67",2,16:00,309,11/12/2018,16:07:00
7792850724,U,OB,1,1,269,136240,68,"43,411.05",4,1:00,522,11/7/2018,1:16:00
7792850742,U,OB,1,2,1405,132798,74,"43,408.13",1,3:00,814,11/4/2018,3:05:00
7792851191,U,OB,1,1,725,137418,70,"43,411.09",4,2:00,895,11/7/2018,2:14:00
7792851503,U,OB,1,1,671,127155,76,"43,407.10",7,2:00,152,11/3/2018,2:29:00
7792851714,U,IB,1,1,315,127155,107,"43,408.54",1,13:00,152,11/4/2018,13:00:00
7792851714,U,OB,1,1,315,127155,76,"43,407.20",7,4:00,152,11/3/2018,4:45:00
7792852246,U,IB,1,1,1750,558154,153,"43,405.91",5,21:00,324,11/1/2018,21:56:00
7792852356,U,OB,1,1,1080,126981,89,"43,412.94",5,22:00,566,11/8/2018,22:28:00
7792853694,U,IB,1,2,1339,820949,150,"43,404.93",4,22:00,324,10/31/2018,22:25:00
7792853694,U,IB,1,2,1339,820949,128,"43,404.93",4,22:00,324,10/31/2018,22:20:00
7792853768,U,IB,1,1,200,131683,127,"43,406.58",6,13:00,312,11/2/2018,13:55:00
7792853813,U,IB,1,1,250,128658,130,"43,405.33",5,7:00,312,11/1/2018,7:52:00
779285407X,U,OB,1,1,746,131841,74,"43,406.75",6,17:00,220,11/2/2018,17:56:00
7792854226,U,IB,1,10,2545,310702,116,"43,404.83",4,19:00,324,10/31/2018,19:48:00
7792854428,U,OB,1,1,30,430973,98,"43,405.60",5,14:00,312,11/1/2018,14:24:00
779285451X,U,OB,1,1,3000,280932,62,"43,406.89",6,21:00,123,11/2/2018,21:21:00
7792854702,U,IB,1,1,146,131683,127,"43,406.58",6,13:00,312,11/2/2018,13:49:00
7792854720,U,IB,1,1,345,137974,167,"43,405.42",5,10:00,272,11/1/2018,10:11:00
7792854940,U,IB,1,1,280,137124,157,"43,405.20",5,4:00,251,11/1/2018,4:52:00
779285495X,U,IB,1,1,41,311915,114,"43,405.12",5,2:00,324,11/1/2018,2:58:00
779285506X,U,IB,1,1,61,311915,114,"43,405.12",5,2:00,324,11/1/2018,2:59:00
7792855454,U,IB,1,1,340,249146,115,"43,407.63",7,15:00,145,11/3/2018,15:14:00
7792855656,U,IB,1,1,70,131683,127,"43,406.55",6,13:00,312,11/2/2018,13:07:00
7792855739,U,IB,1,1,512,132433,100,"43,406.93",6,22:00,245,11/2/2018,22:13:00
7792856031,U,CTY,1,1,1487,290019,170,"43,405.27",5,6:00,251,11/1/2018,6:29:00
7792856197,U,IB,1,1,72,311915,114,"43,405.13",5,3:00,324,11/1/2018,3:11:00
7792856242,U,OB,1,1,540,430973,98,"43,405.53",5,12:00,312,11/1/2018,12:37:00
7792856417,U,IB,1,1,358,311915,114,"43,405.15",5,3:00,324,11/1/2018,3:34:00
7792856426,U,IB,1,1,801,430104,118,"43,405.38",5,9:00,202,11/1/2018,9:05:00
7792856527,U,IB,1,1,462,311915,114,"43,405.11",5,2:00,324,11/1/2018,2:43:00
7792856536,U,IB,1,2,1117,261053,153,"43,405.73",5,17:00,251,11/1/2018,17:38:00
779285671X,U,IB,1,1,111,311915,114,"43,405.14",5,3:00,324,11/1/2018,3:24:00
7792857095,U,OB,1,2,440,430973,98,"43,405.57",5,13:00,312,11/1/2018,13:36:00
7792857113,U,OB,1,1,2680,126583,60,"43,407.20",7,4:00,232,11/3/2018,4:50:00
7792857131,U,IB,1,1,280,311915,114,"43,405.14",5,3:00,324,11/1/2018,3:16:00
7792857241,U,OB,1,8,1920,82706,23,"43,404.81",4,19:00,324,10/31/2018,19:31:00
7792857360,U,OB,1,1,195,290276,66,"43,409.55",2,13:00,882,11/5/2018,13:15:00
7792857398,U,IB,1,1,225,311915,114,"43,405.13",5,3:00,324,11/1/2018,3:04:00
7792857398,U,IB,1,1,225,311915,133,"43,405.14",5,3:00,324,11/1/2018,3:27:00
7792857580,U,OB,1,2,60,430973,98,"43,405.60",5,14:00,312,11/1/2018,14:18:00
7792857791,U,IB,1,1,489,126748,102,"43,408.15",1,3:00,859,11/4/2018,3:40:00
7792857838,U,OB,1,1,30,430973,98,"43,405.55",5,13:00,312,11/1/2018,13:17:00
7792858049,U,OB,1,1,145,261052,72,"43,410.19",3,4:00,671,11/6/2018,4:30:00
7792858424,U,OB,1,1,250,R621565940,69,"43,406.16",6,3:00,218,11/2/2018,3:53:00
