Pro,UL,Dock,Ship,Pcs,Wgt,ULTrlr,ULDoor,UnloadTS,UnLoadDOW,LoadInterval,Org
5798987707,U,IB,1,2,1925,132678,155,34:00.0,5,15:00,250
5798987716,U,IB,1,2,1285,134376,159,21:00.0,6,9:00,250
5799088458,U,OB,1,1,170,124137,87,45:00.0,6,1:00,447
579908876X,U,OB,1,1,170,130805,68,33:00.0,3,4:00,447
5799276329,U,IB,1,12,3337,127381,163,09:00.0,3,9:00,304
5799408118,U,OB,1,2,580,138192,78,31:00.0,3,10:00,303
5799408181,U,OB,1,2,580,138192,78,32:00.0,3,11:00,303
6010029848,U,IB,1,2,665,138051,159,19:00.0,3,9:00,216
6010062087,U,IB,1,1,170,138127,153,24:00.0,3,9:00,216
6010062105,U,IB,1,1,1229,138157,153,08:00.0,5,19:00,216
6010134889,U,IB,1,1,420,138412,128,07:00.0,3,11:00,216
6010134898,U,IB,1,1,420,138412,141,41:00.0,3,10:00,216
6010134898,U,IB,1,1,420,138412,141,41:00.0,3,10:00,216
6010134907,U,IB,1,1,282,138412,128,28:00.0,3,9:00,216
6010134943,U,IB,1,1,283,138412,128,05:00.0,3,10:00,216
6010134952,U,IB,1,2,1717,138412,128,11:00.0,3,10:00,216
6010134961,U,IB,1,1,278,138412,128,37:00.0,3,11:00,216
6010750640,U,OB,1,1,447,560393,68,45:00.0,7,15:00,860
6010759404,U,OB,1,2,2559,139795,62,30:00.0,3,7:00,860
6010928254,U,IB,1,1,600,291077,118,54:00.0,1,12:00,523
6011175424,U,OB,1,1,2515,PAMT170056,79,31:00.0,7,7:00,431
6011175424,U,OB,1,1,2515,PAMT170056,97,33:00.0,7,7:00,431
6011531723,U,IB,1,1,930,431166,127,48:00.0,7,9:00,857
6011825881,U,OB,1,1,342,127925,76,18:00.0,4,3:00,642
6012034890,U,OB,1,1,349,125787,66,17:00.0,3,2:00,521
6012103907,U,OB,1,10,616,290715,6,49:00.0,3,7:00,122
6012103907,U,OB,1,10,616,290715,60,26:00.0,7,15:00,122
6012103916,U,OB,1,1,137,124576,75,51:00.0,6,13:00,122
6012103999,U,OB,1,1,68,137118,60,36:00.0,4,9:00,122
6012104008,U,OB,1,5,322,261405,75,08:00.0,5,3:00,122
6012360317,U,IB,1,7,10425,133254,102,50:00.0,5,17:00,251
6012360344,U,IB,1,7,11375,261053,153,06:00.0,5,19:00,251
6012390549,U,IB,1,1,207,127693,118,29:00.0,3,7:00,251
6012390942,U,IB,1,1,295,131192,166,23:00.0,6,14:00,251
6012391007,U,IB,1,1,160,135708,159,41:00.0,5,2:00,251
601252869X,U,IB,1,1,418,118929,112,19:00.0,1,22:00,251
6012536335,U,IB,1,4,3425,127293,137,30:00.0,6,11:00,251
6012536344,U,IB,1,2,1218,138812,112,24:00.0,5,14:00,251
6012536344,U,CTY,1,2,1218,138812,S   ,47:00.0,5,19:00,251
6012546987,U,IB,1,1,721,132879,129,59:00.0,5,9:00,251
6012564174,U,IB,1,1,429,127293,137,44:00.0,6,9:00,251
6012564192,U,CTY,1,1,392,132749,177,26:00.0,3,5:00,251
601256422X,U,IB,1,1,799,850108,135,19:00.0,6,11:00,251
601261680X,U,IB,1,2,1977,135708,159,26:00.0,5,1:00,251
6012616855,U,IB,1,1,680,126989,161,51:00.0,4,6:00,251
6012640514,U,CTY,1,2,610,290019,170,33:00.0,5,6:00,251
6012667318,U,OB,1,1,133,128128,83,53:00.0,3,3:00,858
6014107144,U,IB,1,8,2760,126450,127,15:00.0,3,1:00,432
6014107227,U,OB,1,3,910,138392,71,06:00.0,5,10:00,432
6014170605,U,OB,1,1,2005,130845,70,56:00.0,2,5:00,859
6014181596,U,OB,1,1,385,125075,77,22:00.0,3,22:00,859
6014181688,U,CTY,1,1,174,126543,_UNK,23:00.0,4,15:00,859
6014187040,U,IB,1,1,100,126748,102,23:00.0,1,2:00,859
6014194888,U,OB,1,1,900,530476,79,57:00.0,6,15:00,859
6014194897,U,OB,1,1,600,530476,79,15:00.0,6,13:00,859
6014222415,U,OB,1,5,1862,125503,85,06:00.0,7,16:00,859
6014243059,U,OB,1,1,954,132842,72,12:00.0,3,11:00,859
6014246139,U,OB,1,2,368,125503,85,09:00.0,7,15:00,859
6014247210,U,IB,1,3,2115,136124,114,48:00.0,6,22:00,859
6014293127,U,IB,1,2,3410,OWEL53277,121,10:00.0,6,8:00,367
6014293127,U,OB,1,2,3410,OWEL53277,85,22:00.0,6,7:00,367
6014337053,U,OB,1,1,338,PAMT151312,66,37:00.0,3,0:00,367
6014377533,U,IB,1,5,670,560772,129,36:00.0,4,0:00,356
6014377551,U,IB,1,1,183,530066,116,34:00.0,5,7:00,356
601437757X,U,IB,1,1,371,558744,119,22:00.0,6,1:00,356
601437757X,U,IB,1,1,371,558744,113,23:00.0,6,0:00,356
6014377589,U,IB,1,1,317,558744,113,59:00.0,5,23:00,356
6014377643,U,IB,1,6,1860,123370,129,27:00.0,2,1:00,356
6014377661,U,IB,1,7,1748,123370,129,49:00.0,2,1:00,356
6014377699,U,IB,1,5,1772,123370,129,12:00.0,2,1:00,356
6014377726,U,IB,1,12,3080,R621537665,118,53:00.0,3,5:00,356
6014377744,U,OB,1,1,296,138336,79,48:00.0,4,17:00,356
6014377762,U,IB,1,8,2172,430778,113,17:00.0,5,5:00,356
6014377771,U,OB,1,6,1800,138336,79,10:00.0,4,18:00,356
6014377809,U,IB,1,2,536,430778,113,26:00.0,5,4:00,356
6014377836,U,IB,1,4,1816,136241,161,27:00.0,5,16:00,356
6014377872,U,IB,1,5,1531,559141,124,11:00.0,7,4:00,356
6014377890,U,IB,1,1,231,133670,126,29:00.0,3,11:00,356
601437790X,U,IB,1,4,1245,133670,126,34:00.0,3,11:00,356
6014377928,U,CTY,1,1,317,127156,170,05:00.0,5,9:00,356
6014377937,U,CTY,1,8,2095,127156,170,42:00.0,5,9:00,356
6014377955,U,IB,1,2,624,131672,159,37:00.0,4,14:00,356
6014377964,U,CTY,1,1,296,127156,170,00:00.0,5,9:00,356
6014377973,U,CTY,1,2,759,127156,170,32:00.0,5,8:00,356
6014377982,U,CTY,1,5,1459,127156,170,50:00.0,5,8:00,356
6014377991,U,IB,1,1,318,131672,159,32:00.0,4,14:00,356
6014378000,U,IB,1,2,671,138677,157,05:00.0,5,12:00,356
601437801X,U,IB,1,4,1442,138677,157,45:00.0,5,12:00,356
6014378029,U,IB,1,1,245,135747,164,07:00.0,5,11:00,356
6014378029,U,IB,1,1,245,135747,123,08:00.0,5,11:00,356
6014378074,U,IB,1,2,542,134416,113,52:00.0,6,12:00,356
6014378110,U,IB,1,3,815,R62110842,137,05:00.0,7,9:00,356
6014378202,U,IB,1,6,1474,R62110842,137,21:00.0,7,9:00,356
6014378211,U,IB,1,2,717,R62110842,137,26:00.0,7,9:00,356
6014378321,U,IB,1,12,2903,531015,166,14:00.0,7,9:00,356
6014378359,U,IB,1,1,236,531015,166,13:00.0,7,8:00,356
6014378368,U,IB,1,4,973,531015,166,24:00.0,7,9:00,356
6014378386,U,IB,1,1,208,531015,166,42:00.0,7,7:00,356
6014378404,U,IB,1,1,83,531015,166,36:00.0,7,8:00,356
6014378413,U,IB,1,2,495,531015,166,52:00.0,7,7:00,356
6014378422,U,IB,1,1,232,531015,166,16:00.0,7,8:00,356
6014378431,U,IB,1,1,67,531015,166,47:00.0,7,8:00,356
6014648674,U,OB,1,1,255,202759,79,53:00.0,5,17:00,232
6014648683,U,OB,1,4,1490,202759,79,34:00.0,5,17:00,232
6014648701,U,OB,1,3,1335,132454,89,10:00.0,6,1:00,232
6014648710,U,OB,1,1,290,136975,79,14:00.0,5,12:00,232
601464872X,U,OB,1,4,1150,530084,78,08:00.0,5,17:00,232
6014648739,U,OB,1,1,305,R621563342,71,49:00.0,5,4:00,232
6014648748,U,OB,1,3,2055,137900,71,10:00.0,7,1:00,232
6014648757,U,OB,1,1,185,137861,79,10:00.0,6,22:00,232
6014714692,U,OB,1,4,2840,138149,71,34:00.0,7,1:00,232
6014714701,U,OB,1,3,1045,129801,87,44:00.0,1,2:00,232
6014714710,U,OB,1,3,2180,137900,71,16:00.0,6,23:00,232
6014714784,U,OB,1,5,3395,126268,89,11:00.0,3,0:00,232
6014849341,U,OB,1,1,657,135094,68,10:00.0,7,2:00,504
6014932007,U,OB,1,9,5295,128128,83,09:00.0,3,6:00,878
6015036626,U,IB,1,1,135,558483,112,28:00.0,5,0:00,324
6015036635,U,IB,1,24,11563,842096,153,28:00.0,4,8:00,324
6015036644,U,IB,1,10,6085,311009,114,59:00.0,4,20:00,324
6015036653,U,IB,1,4,9321,530903,126,22:00.0,4,21:00,324
6015037057,U,IB,1,2,3515,558483,112,14:00.0,5,0:00,324
6015037066,U,IB,1,8,3590,560939,109,01:00.0,5,22:00,324
6015059818,U,IB,1,6,4690,311608,137,36:00.0,7,0:00,324
6015059827,U,IB,1,1,1202,842126,112,25:00.0,2,21:00,324
6015059836,U,IB,1,1,1103,842126,112,22:00.0,2,21:00,324
6015059845,U,IB,1,1,440,843192,112,56:00.0,5,0:00,324
6015059854,U,IB,1,1,3415,89175,112,52:00.0,6,2:00,324
6015066582,U,OB,1,1,245,82535,21,00:00.0,4,18:00,324
6015066591,U,OB,1,1,182,82535,21,04:00.0,4,18:00,324
601506661X,U,OB,1,2,1289,89618,76,09:00.0,3,22:00,324
601506661X,U,OB,1,2,1289,89618,84,48:00.0,4,2:00,324
6015100857,U,IB,1,1,830,430189,137,37:00.0,2,20:00,324
6015100866,U,IB,1,1,165,430189,137,35:00.0,2,20:00,324
6015100875,U,IB,1,1,1525,430189,137,23:00.0,2,20:00,324
6015100884,U,IB,1,2,246,842202,135,26:00.0,3,21:00,324
6015100893,U,IB,1,1,194,430189,137,33:00.0,2,20:00,324
6015100902,U,IB,1,1,1495,842202,135,10:00.0,3,21:00,324
6015100911,U,IB,1,1,194,842202,135,23:00.0,3,21:00,324
601510093X,U,IB,1,1,353,430189,137,48:00.0,2,19:00,324
6015100949,U,IB,1,1,270,430189,137,41:00.0,2,19:00,324
6015100958,U,IB,1,1,930,842202,135,03:00.0,3,21:00,324
6015100967,U,IB,1,1,1540,842202,135,21:00.0,3,21:00,324
6015100976,U,IB,1,2,372,842202,135,24:00.0,3,20:00,324
6015100985,U,IB,1,1,358,311896,158,45:00.0,7,14:00,324
6015100994,U,IB,1,1,458,842202,135,56:00.0,3,20:00,324
6015101003,U,IB,1,2,442,842202,135,29:00.0,3,21:00,324
6015241235,U,IB,1,1,378,558078,127,24:00.0,3,20:00,324
6015250219,U,IB,1,4,6360,843192,164,28:00.0,3,21:00,324
6015256332,U,IB,1,2,775,558245,100,39:00.0,7,0:00,324
6015512174,U,IB,1,6,3965,PAMT151312,129,28:00.0,1,13:00,389
6015525300,U,OB,1,1,255,PAMT130708,89,37:00.0,6,22:00,389
6015527500,U,IB,1,1,524,PAMT130265,121,31:00.0,2,13:00,389
6015527500,U,IB,1,1,524,PAMT130265,122,15:00.0,2,10:00,389
6015527702,U,IB,1,1,184,276900,155,10:00.0,2,1:00,389
6015530389,U,IB,1,2,1445,PAMT151312,129,36:00.0,1,12:00,389
6015530398,U,IB,1,1,395,PAMT151312,129,30:00.0,1,13:00,389
6015906093,U,OB,1,2,1782,288052,60,24:00.0,6,12:00,313
6016262439,U,OB,1,1,214,530655,89,48:00.0,1,9:00,313
6016332839,U,IB,1,1,615,119748,130,20:00.0,2,6:00,216
6016332884,U,IB,1,1,270,559959,160,22:00.0,6,9:00,216
6016332902,U,IB,1,1,255,558922,127,40:00.0,7,6:00,216
6016365875,U,IB,1,1,130,133517,115,43:00.0,3,10:00,809
6016460814,U,OB,1,2,1400,125303,76,25:00.0,4,7:00,809
6016541013,U,IB,1,1,1125,123473,155,38:00.0,6,10:00,250
6016541031,U,IB,1,2,1575,123473,155,24:00.0,6,11:00,250
6016548731,U,OB,1,2,286,131188,79,34:00.0,2,4:00,682
6016590816,U,OB,1,2,480,251726,62,09:00.0,3,23:00,150
6016872663,U,OB,1,1,2230,128327,75,22:00.0,3,13:00,898
601805003X,U,OB,1,1,1110,278780,72,47:00.0,4,0:00,616
6018344564,U,OB,1,2,291,134399,69,34:00.0,5,23:00,126
6018355490,U,OB,1,2,1110,137651,74,22:00.0,5,15:00,126
6018750262,U,OB,1,3,1860,531059,71,56:00.0,3,6:00,347
601875029X,U,OB,1,3,1330,123858,71,00:00.0,3,22:00,347
6018823037,U,OB,1,3,1195,531059,71,45:00.0,3,7:00,347
6018823055,U,OB,1,2,1420,125245,69,17:00.0,2,11:00,347
6019219311,U,OB,1,4,1956,123775,59,15:00.0,7,2:00,347
6019231247,U,OB,1,1,210,130449,73,28:00.0,5,20:00,347
6019304570,U,OB,1,4,1405,136713,69,51:00.0,4,0:00,135
6019304608,U,OB,1,1,471,136713,69,35:00.0,4,0:00,135
6019304626,U,OB,1,5,3980,136713,69,06:00.0,4,1:00,135
6019304727,U,OB,1,4,4705,202079,70,39:00.0,6,10:00,135
6019304837,U,OB,1,3,1340,134829,81,33:00.0,1,23:00,135
6019304929,U,OB,1,1,455,134829,81,59:00.0,1,22:00,135
6019304956,U,OB,1,2,970,130866,68,30:00.0,4,10:00,135
6019304974,U,OB,1,3,1360,130866,68,25:00.0,4,10:00,135
6019304983,U,OB,1,3,2715,130866,68,37:00.0,4,10:00,135
6019305010,U,OB,1,1,381,130866,68,46:00.0,4,10:00,135
601930513X,U,OB,1,3,2510,128714,70,39:00.0,6,21:00,135
6019305212,U,OB,1,1,509,531253,66,20:00.0,5,6:00,135
601930524X,U,OB,1,11,5657,125015,71,46:00.0,5,6:00,135
6019679158,U,OB,1,2,2340,130448,66,37:00.0,6,20:00,881
6019729372,U,OB,1,1,1000,133858,79,05:00.0,5,9:00,881
6117034226,U,IB,1,6,1460,136584,130,05:00.0,5,16:00,213
6117034235,U,OB,1,5,3330,122791,62,49:00.0,7,19:00,213
6117047123,U,IB,1,3,682,390236,127,06:00.0,2,5:00,422
6123941558,U,IB,1,1,345,R62110842,129,13:00.0,4,3:00,356
6123941576,U,IB,1,2,1765,R62110842,129,10:00.0,4,1:00,356
6124013314,U,IB,1,1,51,530066,116,37:00.0,5,8:00,356
6124013323,U,IB,1,8,5965,530066,116,35:00.0,5,10:00,356
6124013388,U,IB,1,1,44,530066,116,35:00.0,5,8:00,356
6124013451,U,IB,1,2,57,128164,159,19:00.0,4,1:00,356
6124013460,U,IB,1,1,262,128164,159,41:00.0,4,1:00,356
6124013489,U,IB,1,1,51,138051,135,00:00.0,6,3:00,356
6124013498,U,IB,1,1,38,138051,135,03:00.0,6,3:00,356
6124013516,U,IB,1,1,38,559141,124,32:00.0,7,2:00,356
6124013525,U,IB,1,1,51,559141,124,36:00.0,7,2:00,356
6124013543,U,IB,1,1,115,202585,166,01:00.0,3,8:00,356
6124013552,U,IB,1,1,44,R62110842,129,13:00.0,4,1:00,356
6124013561,U,IB,1,1,127,135747,164,37:00.0,5,11:00,356
6124013570,U,IB,1,1,13,135747,164,31:00.0,5,11:00,356
612401358X,U,IB,1,1,245,136578,128,40:00.0,6,16:00,356
6124013617,U,IB,1,1,175,124358,155,00:00.0,4,7:00,356
6124013635,U,IB,1,1,13,140219,157,37:00.0,6,2:00,356
6165008329,U,OB,1,1,200,133305,98,16:00.0,6,16:00,116
6210381518,U,OB,1,1,305,131068,73,48:00.0,4,16:00,621
621851500X,U,OB,1,5,2119,140129,89,56:00.0,2,0:00,621
6218515019,U,IB,1,1,225,137796,102,57:00.0,2,8:00,621
6218515028,U,IB,1,2,565,137796,102,00:00.0,2,11:00,621
6218515037,U,OB,1,1,240,140129,89,59:00.0,2,1:00,621
6218515138,U,OB,1,1,278,290256,85,15:00.0,6,21:00,621
6218515248,U,OB,1,1,905,123231,72,01:00.0,7,6:00,621
6218515266,U,OB,1,2,1195,117180,72,24:00.0,1,22:00,621
6218515367,U,OB,1,5,1745,137239,68,33:00.0,1,5:00,621
6218515385,U,OB,1,1,286,117180,72,09:00.0,1,22:00,621
6218515394,U,OB,1,4,2795,559629,60,05:00.0,3,15:00,621
6273717176,U,OB,1,1,85,430631,62,56:00.0,2,22:00,627
6290809638,U,IB,1,1,345,130496,100,42:00.0,7,13:00,629
6290835039,U,IB,1,1,250,139494,114,49:00.0,4,13:00,629
6290860467,U,OB,1,1,760,123906,89,39:00.0,1,18:00,629
6300217104,U,OB,1,2,430,127463,85,49:00.0,3,17:00,808
6300217113,U,OB,1,2,855,136251,83,14:00.0,3,9:00,808
630021715X,U,OB,1,2,458,118967,62,39:00.0,2,19:00,808
6300217205,U,OB,1,4,1066,558462,43,45:00.0,4,12:00,808
6300217205,U,OB,1,4,1066,558462,43,45:00.0,4,12:00,808
6300217214,U,OB,1,2,530,122351,85,37:00.0,3,12:00,808
639026192X,U,IB,1,4,3420,138589,102,15:00.0,1,7:00,833
639026214X,U,IB,1,1,135,290945,102,29:00.0,7,5:00,244
6390484972,U,IB,1,4,7098,127147,126,33:00.0,5,5:00,243
6390555922,U,IB,1,1,225,138157,118,15:00.0,3,6:00,243
6390588500,U,IB,1,1,215,131317,157,56:00.0,5,16:00,243
6390663484,U,OB,1,3,1770,PAMT151312,76,44:00.0,1,19:00,326
6390873016,U,OB,1,2,1040,129624,89,17:00.0,1,13:00,326
6390873025,U,IB,1,2,271,OWEL53268,100,13:00.0,6,12:00,326
6390873034,U,IB,1,6,3350,PAMT161410,114,31:00.0,4,8:00,326
6390878846,U,IB,1,2,1374,PAMT151312,124,35:00.0,4,10:00,326
6390878873,U,OB,1,1,395,118672,79,48:00.0,2,9:00,326
6390878882,U,OB,1,1,468,118672,79,48:00.0,2,9:00,326
6390878891,U,OB,1,1,139,118672,79,47:00.0,2,9:00,326
6390878900,U,OB,1,1,192,128153,83,10:00.0,5,7:00,326
639087891X,U,OB,1,2,1389,138457,77,12:00.0,7,9:00,326
6390878965,U,OB,1,1,97,119541,83,46:00.0,4,6:00,326
639087913X,U,OB,1,1,534,261315,79,29:00.0,1,19:00,326
6390879185,U,OB,1,2,655,128153,83,46:00.0,5,6:00,326
6390880707,U,IB,1,1,136,PAMT130708,129,28:00.0,4,15:00,326
6390880716,U,IB,1,1,152,PAMT130708,129,32:00.0,4,15:00,326
6391762054,U,OB,1,2,2950,131613,66,09:00.0,5,6:00,511
6392468759,U,OB,1,1,164,137217,83,02:00.0,5,13:00,868
6392478401,U,OB,1,2,535,131374,42,18:00.0,6,12:00,868
6392478401,U,OB,1,2,535,131374,73,18:00.0,5,15:00,868
639247952X,U,OB,1,1,215,128493,76,13:00.0,3,15:00,868
6392479667,U,OB,1,1,200,135413,77,27:00.0,2,4:00,868
639247974X,U,OB,1,1,190,132518,68,45:00.0,1,3:00,868
6392500814,U,OB,1,1,180,139964,70,03:00.0,4,1:00,872
6392502996,U,OB,1,1,168,132577,28,01:00.0,2,6:00,872
6392502996,U,OB,1,1,168,132577,90,00:00.0,2,6:00,872
6392503629,U,IB,1,1,1012,137389,128,08:00.0,5,17:00,872
6392503766,U,IB,1,1,1160,134701,100,44:00.0,7,9:00,872
6392512447,U,OB,1,4,4740,132518,68,32:00.0,1,4:00,872
639251428X,U,OB,1,1,210,139964,70,07:00.0,4,2:00,872
6392514629,U,OB,1,1,1005,137418,70,42:00.0,4,0:00,872
6392517058,U,OB,1,1,224,118534,79,21:00.0,6,5:00,872
6392517085,U,OB,1,1,525,131501,62,05:00.0,2,23:00,872
6392520183,U,OB,1,2,1722,279897,81,38:00.0,4,3:00,872
6392737350,U,OB,1,3,1950,131830,89,22:00.0,4,15:00,547
639273736X,U,OB,1,1,650,134553,76,20:00.0,5,9:00,547
6392865592,U,OB,1,1,1199,118967,62,44:00.0,2,19:00,820
6393223972,U,IB,1,3,456,139565,157,42:00.0,6,2:00,857
6393315795,U,OB,1,2,1086,R621675921,87,34:00.0,3,21:00,857
639331585X,U,OB,1,1,255,131056,74,22:00.0,7,3:00,857
6393466953,U,OB,1,1,358,131068,73,36:00.0,4,16:00,621
6393574533,U,OB,1,1,239,128101,76,46:00.0,5,2:00,621
6393592326,U,OB,1,1,660,135534,78,37:00.0,3,14:00,621
6393592380,U,OB,1,1,148,135534,78,06:00.0,3,15:00,621
6393592418,U,IB,1,1,117,430361,100,14:00.0,4,22:00,621
6393592564,U,OB,1,1,272,118834,68,49:00.0,3,14:00,621
6393592600,U,OB,1,1,448,118834,68,36:00.0,3,13:00,621
6393592656,U,OB,1,1,170,842040,81,20:00.0,6,4:00,621
6393592665,U,IB,1,1,162,559190,123,39:00.0,6,8:00,621
6393592665,U,IB,1,1,162,559190,123,39:00.0,6,8:00,621
6393592674,U,OB,1,1,250,134522,78,32:00.0,3,22:00,621
6393592683,U,OB,1,1,202,134864,85,41:00.0,4,17:00,621
6393592683,U,OB,1,1,202,134864,35,45:00.0,4,20:00,621
6393592683,U,OB,1,1,202,134864,48,45:00.0,5,15:00,621
6393592692,U,OB,1,1,151,128165,98,15:00.0,5,19:00,621
6393592710,U,OB,1,1,158,128165,96,13:00.0,5,19:00,621
6393592710,U,OB,1,1,158,128165,98,11:00.0,5,19:00,621
639359272X,U,OB,1,1,345,134453,81,32:00.0,6,17:00,621
6393592775,U,OB,1,1,88,137400,60,30:00.0,4,16:00,621
6393592784,U,OB,1,1,150,R621918998,81,25:00.0,4,2:00,621
6393592793,U,OB,1,1,277,R621918998,81,40:00.0,4,2:00,621
6393592802,U,OB,1,1,243,124274,78,04:00.0,5,16:00,621
6393592811,U,OB,1,1,179,124274,78,08:00.0,5,16:00,621
639359283X,U,OB,1,1,197,124274,78,32:00.0,5,16:00,621
6394191092,U,CTY,1,3,630,131244,175,47:00.0,5,3:00,244
6394191092,U,OB,1,3,630,131244,32,43:00.0,6,6:00,244
639419134X,U,IB,1,1,310,252351,118,12:00.0,1,4:00,244
6394191359,U,IB,1,3,885,252351,118,18:00.0,1,4:00,244
6394271136,U,IB,1,4,3010,560062,126,34:00.0,3,5:00,244
6394271475,U,IB,1,2,710,126293,113,33:00.0,4,11:00,244
6394271475,U,OB,1,2,710,126293,95,35:00.0,4,11:00,244
6394503721,U,IB,1,1,380,PAMT151312,129,36:00.0,1,14:00,326
639450374X,U,IB,1,1,382,PAMT151312,129,06:00.0,1,13:00,326
6394503777,U,IB,1,1,1410,PAMT151312,129,41:00.0,1,14:00,326
6394503950,U,IB,1,1,554,PAMT130708,129,34:00.0,4,13:00,326
6394737554,U,OB,1,2,900,122791,62,34:00.0,7,19:00,213
6394737581,U,IB,1,1,386,290761,161,13:00.0,5,3:00,213
6394955125,U,OB,1,9,10580,138386,76,39:00.0,5,12:00,662
6394955419,U,OB,1,1,580,130448,66,32:00.0,6,20:00,662
6394955428,U,OB,1,1,580,130448,66,44:00.0,6,20:00,662
6394955500,U,OB,1,2,800,137701,72,51:00.0,3,7:00,662
6394966042,U,OB,1,1,3045,127967,85,26:00.0,1,15:00,662
6394966199,U,OB,1,2,1060,290276,66,12:00.0,2,14:00,662
6394966895,U,OB,1,3,3100,135351,79,13:00.0,4,11:00,662
6395117476,U,OB,1,1,100,123905,75,56:00.0,7,2:00,851
6396531636,U,OB,1,22,4200,431080,64,25:00.0,1,22:00,422
6396531654,U,OB,1,4,1070,132845,62,38:00.0,6,8:00,422
6396531728,U,OB,1,7,1000,126436,62,04:00.0,5,23:00,422
6396531966,U,OB,1,11,1865,123950,74,25:00.0,6,5:00,422
6396658219,U,OB,1,6,4520,290356,68,55:00.0,5,10:00,422
6396658219,U,CTY,1,6,4520,290356,B   ,59:00.0,5,20:00,422
6396659016,U,OB,1,5,2000,202373,68,33:00.0,5,1:00,422
6397143162,U,OB,1,1,266,128327,75,45:00.0,3,12:00,885
6397150431,U,OB,1,1,990,131501,62,31:00.0,2,22:00,885
6397166886,U,OB,1,1,388,131374,73,32:00.0,5,15:00,885
6397172496,U,OB,1,1,425,128493,76,46:00.0,3,13:00,885
6397309684,U,OB,1,1,205,558590,62,21:00.0,5,16:00,479
639731028X,U,OB,1,1,425,530632,6,20:00.0,1,2:00,479
639731028X,U,OB,1,1,425,530632,92,18:00.0,1,2:00,479
6397316504,U,OB,1,1,290,139780,76,38:00.0,3,21:00,479
6397316971,U,OB,1,2,60,134924,71,16:00.0,3,19:00,479
6397328128,U,OB,1,1,150,559832,78,22:00.0,7,5:00,479
6397486710,U,OB,1,1,71,252067,73,38:00.0,2,15:00,479
6397661006,U,OB,1,1,365,290979,78,51:00.0,6,7:00,508
639780935X,U,OB,1,1,974,122710,66,10:00.0,4,6:00,268
6397809369,U,OB,1,1,170,122710,66,56:00.0,4,5:00,268
639792969X,U,IB,1,8,7820,530044,116,46:00.0,3,6:00,268
6398112161,U,IB,1,4,4721,560958,100,23:00.0,1,5:00,531
6398905160,U,IB,1,1,122,251207,118,46:00.0,5,17:00,244
6398975515,U,IB,1,1,250,125210,127,37:00.0,6,5:00,244
6399512315,U,OB,1,1,460,135848,74,52:00.0,4,6:00,808
6399512342,U,OB,1,1,210,290847,87,37:00.0,6,13:00,808
639961401X,U,OB,1,1,38,290117,76,13:00.0,6,2:00,808
6399799644,U,OB,1,1,714,281160,64,34:00.0,6,3:00,521
6422279238,U,OB,1,1,470,561059,64,40:00.0,7,0:00,642
6423557997,U,OB,1,2,181,136538,70,13:00.0,1,14:00,873
6423582673,U,OB,1,1,380,280173,64,14:00.0,5,3:00,873
6427813915,U,OB,1,1,405,130804,73,22:00.0,2,7:00,875
6427814007,U,OB,1,3,3538,530589,71,38:00.0,6,7:00,557
6510267017,U,OB,1,4,855,560305,76,32:00.0,3,6:00,123
6510267053,U,OB,1,16,2810,123015,62,22:00.0,4,17:00,123
6510267071,U,OB,1,1,255,132501,81,27:00.0,5,18:00,123
6510286541,U,OB,1,1,47,128675,70,06:00.0,1,12:00,123
6510287046,U,OB,1,1,295,128675,70,02:00.0,1,11:00,123
6511060328,U,OB,1,2,2399,140362,64,30:00.0,4,16:00,830
6511518927,U,OB,1,1,168,118791,82,14:00.0,2,14:00,830
6511518927,U,OB,1,1,168,118791,82,14:00.0,2,14:00,830
6512723793,U,OB,1,1,75,121924,96,29:00.0,6,8:00,556
6512723793,U,OB,1,1,75,121924,96,29:00.0,6,8:00,556
6512818970,U,OB,1,2,2744,130996,79,37:00.0,5,0:00,318
6512818970,U,OB,1,2,2744,130996,92,12:00.0,5,1:00,318
6512846241,U,OB,1,1,145,119103,76,27:00.0,3,23:00,318
651293503X,U,IB,1,1,341,134844,100,16:00.0,2,14:00,318
6512935049,U,IB,1,1,341,134844,100,13:00.0,2,14:00,318
6512935085,U,IB,1,1,341,134844,100,17:00.0,2,13:00,318
6512935103,U,OB,1,1,341,136915,98,37:00.0,4,1:00,318
6512935112,U,OB,1,1,341,136915,98,10:00.0,4,2:00,318
6512935204,U,OB,1,1,341,132393,66,49:00.0,2,9:00,318
6512935222,U,OB,1,1,341,128021,64,22:00.0,2,5:00,318
6512935341,U,IB,1,1,177,122861,102,57:00.0,2,5:00,318
651293536X,U,OB,1,2,3770,430813,60,37:00.0,2,17:00,318
6512935489,U,IB,1,1,204,137327,163,41:00.0,6,10:00,318
6512935507,U,IB,1,2,2285,134844,100,59:00.0,2,14:00,318
651301126X,U,OB,1,2,2340,133200,71,08:00.0,2,17:00,160
6513340343,U,OB,1,1,103,131544,85,55:00.0,1,23:00,580
6513742613,U,OB,1,1,361,131686,71,03:00.0,5,23:00,830
6513742916,U,OB,1,1,152,119385,77,17:00.0,3,11:00,830
6513907687,U,OB,1,1,460,252067,73,29:00.0,2,15:00,668
6514274903,U,OB,1,4,1315,136534,77,51:00.0,6,20:00,402
6514274986,U,OB,1,13,3799,261098,76,47:00.0,4,3:00,402
6514509479,U,CTY,1,2,306,126580,Y   ,03:00.0,5,6:00,557
